38245;StatTrak™ AUG | Bengal Tiger (Field-Tested)
38246;StatTrak™ AUG | Bengal Tiger (Minimal Wear)
38247;StatTrak™ AUG | Bengal Tiger (Well-Worn)
38248;StatTrak™ AUG | Chameleon (Battle-Scarred)
38249;StatTrak™ AUG | Chameleon (Factory New)
38250;StatTrak™ AUG | Chameleon (Field-Tested)
38251;StatTrak™ AUG | Chameleon (Minimal Wear)
38252;StatTrak™ AUG | Chameleon (Well-Worn)
38253;StatTrak™ AUG | Fleet Flock (Battle-Scarred)
38254;StatTrak™ AUG | Fleet Flock (Factory New)
38255;StatTrak™ AUG | Fleet Flock (Field-Tested)
